"product","ratesystem","ratesystem_description","ratemethod","startdate","enddate","start_businessdate","end_businessdate","benefit","newused","minterm","maxterm","termmileage","mincost","maxcost","fromodometer","toodometer","premium","sg_rsc_agent_1","sg_rsc2_amt_1","sg_rsc_agent_2","sg_rsc2_amt_2","sg_rsc_agent_3","sg_rsc2_amt_3","sg_rsc_agent_4","sg_rsc2_amt_4","sg_rsc_agent_5","sg_rsc2_amt_5","sg_rsc_agent_6","sg_rsc2_amt_6","sg_rsc_agent_7","sg_rsc2_amt_7","sg_rsc_agent_8","sg_rsc2_amt_8","sg_rsc_agent_9","sg_rsc2_amt_9","sg_rsc_agent_10","sg_rsc2_amt_10","sg_rsc_agent_11","sg_rsc2_amt_11","total_amount","retail_rate","regulated_rate","carrier","new_sku","busu","currency_code","sg_rsc_vceffdate","baserate","sg_rsc2_nonremit"
AGAP,AGAPVCIN,AN VCI UNLIMITED GAP,BENTRMAMT,2021-08-09,1799-12-31,2019-06-03,1799-12-31,GAPUNLMT, ,92,92,0,0,250000,0,250000,351.00,"000001",150.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,525.00,1200.00,0,ARCH,ANGP-V-GAPUNLMT,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIN,AN VCI UNLIMITED GAP,BENTRMAMT,2021-08-09,1799-12-31,2019-06-03,1799-12-31,GAPUNLMT, ,93,93,0,0,250000,0,250000,351.00,"000001",150.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,525.00,1200.00,0,ARCH,ANGP-V-GAPUNLMT,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIN,AN VCI UNLIMITED GAP,BENTRMAMT,2021-08-09,1799-12-31,2019-06-03,1799-12-31,GAPUNLMT, ,94,94,0,0,250000,0,250000,351.00,"000001",150.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,525.00,1200.00,0,ARCH,ANGP-V-GAPUNLMT,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIN,AN VCI UNLIMITED GAP,BENTRMAMT,2021-08-09,1799-12-31,2019-06-03,1799-12-31,GAPUNLMT, ,95,95,0,0,250000,0,250000,351.00,"000001",150.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,525.00,1200.00,0,ARCH,ANGP-V-GAPUNLMT,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIN,AN VCI UNLIMITED GAP,BENTRMAMT,2021-08-09,1799-12-31,2019-06-03,1799-12-31,GAPUNLMT, ,96,96,0,0,250000,0,250000,351.00,"000001",150.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,525.00,1200.00,0,ARCH,ANGP-V-GAPUNLMT,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,1,1,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,2,2,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,3,3,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,4,4,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,5,5,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,6,6,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,7,7,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,8,8,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,9,9,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,10,10,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,11,11,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,12,12,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,13,13,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,14,14,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,15,15,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,16,16,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,17,17,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,18,18,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,19,19,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,20,20,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,21,21,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,22,22,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,23,23,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,24,24,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,25,25,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,26,26,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,27,27,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,28,28,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,29,29,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,30,30,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,31,31,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,32,32,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,33,33,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,34,34,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,35,35,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,36,36,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,37,37,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,38,38,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,39,39,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,40,40,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,41,41,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,42,42,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,43,43,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,44,44,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,45,45,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,46,46,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,47,47,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,48,48,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,49,49,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,50,50,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,51,51,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,52,52,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,53,53,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,54,54,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
AGAP,AGAPVCIX,AN VCI UNLIMITED GAP COMM PREM LUX,BENTRMAMT,2021-09-13,1799-12-31,1799-12-31,1799-12-31,GAPUCOMM, ,55,55,0,0,250000,0,250000,150.00,"000001",166.00,"000002",24.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,340.00,1600.00,0,ARCH,ANGP-V-GAPUCOMM,"",U,2019-11-06,y,0.00
